class	type/scale	name	relevance	text	help	language	validation	mandatory	other	default	same_default	allowed_filetypes	alphasort	answer_width	array_filter	array_filter_exclude	array_filter_style	assessment_value	category_separator	choice_title	code_filter	commented_checkbox	commented_checkbox_auto	cssclass	date_format	date_max	date_min	display_columns	display_rows	display_type	dropdown_dates	dropdown_dates_minute_step	dropdown_dates_month_style	dropdown_prefix	dropdown_prepostfix	dropdown_separators	dropdown_size	dualscale_headerA	dualscale_headerB	em_validation_q	em_validation_q_tip	em_validation_sq	em_validation_sq_tip	equals_num_value	equation	exclude_all_others	exclude_all_others_auto	hidden	hide_tip	input_boxes	label_input_columns	location_city	location_country	location_defaultcoordinates	location_mapheight	location_mapservice	location_mapwidth	location_mapzoom	location_nodefaultfromip	location_postal	location_state	max_answers	max_filesize	max_num_of_files	max_num_value	max_num_value_n	max_subquestions	maximum_chars	min_answers	min_num_of_files	min_num_value	min_num_value_n	multiflexible_checkbox	multiflexible_max	multiflexible_min	multiflexible_step	num_value_int_only	numbers_only	other_comment_mandatory	other_numbers_only	other_replace_text	page_break	parent_order	prefix	printable_help	public_statistics	random_group	random_order	rank_title	repeat_headings	reverse	samechoiceheight	samelistheight	scale_export	show_comment	show_grand_total	show_title	show_totals	showpopups	slider_accuracy	slider_custom_handle	slider_default	slider_handle	slider_layout	slider_max	slider_middlestart	slider_min	slider_orientation	slider_rating	slider_reset	slider_separator	slider_showminmax	statistics_graphtype	statistics_showgraph	statistics_showmap	suffix	text_input_columns	text_input_width	time_limit	time_limit_action	time_limit_countdown_message	time_limit_disable_next	time_limit_disable_prev	time_limit_message	time_limit_message_delay	time_limit_message_style	time_limit_timer_style	time_limit_warning	time_limit_warning_2	time_limit_warning_2_display_time	time_limit_warning_2_message	time_limit_warning_2_style	time_limit_warning_display_time	time_limit_warning_message	time_limit_warning_style	use_dropdown	value_range_allows_missing
A	0	176		Réunion		en																																																																																																																																			
A	0	177		Saint Barthélemy		en																																																																																																																																			
A	0	178		Saint Martin (French part)		en																																																																																																																																			
A	0	179		Saint Pierre and Miquelon		en																																																																																																																																			
A	0	180		Solomon Islands		en																																																																																																																																			
A	0	181		Zambia		en																																																																																																																																			
A	0	182		Samoa		en																																																																																																																																			
A	0	183		San Marino		en																																																																																																																																			
A	0	184		Saudi Arabia		en																																																																																																																																			
A	0	185		Sweden		en																																																																																																																																			
A	0	186		Switzerland		en																																																																																																																																			
A	0	187		Senegal		en																																																																																																																																			
A	0	188		Serbia		en																																																																																																																																			
A	0	189		Seychelles		en																																																																																																																																			
A	0	190		Sierra Leone		en																																																																																																																																			
A	0	191		Zimbabwe		en																																																																																																																																			
A	0	192		Singapore		en																																																																																																																																			
A	0	193		Sint Maarten (Dutch part)		en																																																																																																																																			
A	0	194		Slovakia		en																																																																																																																																			
A	0	195		Slovenia		en																																																																																																																																			
A	0	196		Somalia		en																																																																																																																																			
A	0	197		Spain		en																																																																																																																																			
A	0	198		Sri Lanka		en																																																																																																																																			
A	0	199		Saint Helena, Ascension and Tristan da Cunha		en																																																																																																																																			
A	0	200		Saint Kitts and Nevis		en																																																																																																																																			
A	0	201		Saint Lucia		en																																																																																																																																			
A	0	202		Saint Vincent and the Grenadines		en																																																																																																																																			
A	0	203		Palestine, State of		en																																																																																																																																			
A	0	204		Sudan		en																																																																																																																																			
A	0	205		Suriname		en																																																																																																																																			
A	0	206		Svalbard and Jan Mayen		en																																																																																																																																			
A	0	207		Swaziland		en																																																																																																																																			
A	0	208		Syrian Arab Republic		en																																																																																																																																			
A	0	209		Sao Tome and Principe		en																																																																																																																																			
A	0	210		South Africa		en																																																																																																																																			
A	0	211		South Georgia and the South Sandwich Islands		en																																																																																																																																			
A	0	212		South Sudan		en																																																																																																																																			
A	0	213		Tajikistan		en																																																																																																																																			
A	0	214		Tanzania, United Republic of		en																																																																																																																																			
A	0	215		Thailand		en																																																																																																																																			
A	0	216		Togo		en																																																																																																																																			
A	0	217		Tokelau		en																																																																																																																																			
A	0	218		Tonga		en																																																																																																																																			
A	0	219		Trinidad and Tobago		en																																																																																																																																			
A	0	220		Chad		en																																																																																																																																			
A	0	221		Czech Republic		en																																																																																																																																			
A	0	222		Tunisia		en																																																																																																																																			
A	0	223		Turkmenistan		en																																																																																																																																			
A	0	224		Turks and Caicos Islands		en																																																																																																																																			
A	0	225		Tuvalu		en																																																																																																																																			
A	0	226		Turkey		en																																																																																																																																			
A	0	227		Uganda		en																																																																																																																																			
A	0	228		Ukraine		en																																																																																																																																			
A	0	229		Hungary		en																																																																																																																																			
A	0	230		United States Minor Outlying Islands		en																																																																																																																																			
A	0	231		Uruguay		en																																																																																																																																			
A	0	232		Uzbekistan		en																																																																																																																																			
A	0	233		Vanuatu		en																																																																																																																																			
A	0	234		Holy See (Vatican City State)		en																																																																																																																																			
A	0	235		Venezuela, Bolivarian Republic of		en																																																																																																																																			
A	0	236		United Arab Emirates		en																																																																																																																																			
A	0	237		United States of America		en																																																																																																																																			
A	0	238		United Kingdom of Great Britain and Northern Ireland		en																																																																																																																																			
A	0	239		Viet Nam		en																																																																																																																																			
A	0	240		Wallis and Futuna		en																																																																																																																																			
A	0	241		Christmas Island		en																																																																																																																																			
A	0	242		Western Sahara		en																																																																																																																																			
A	0	243		Central African Republic		en																																																																																																																																			
A	0	244		Cyprus		en																																																																																																																																			
A	0	245		Egypt		en																																																																																																																																			
A	0	246		Equatorial Guinea		en																																																																																																																																			
A	0	247		Ethiopia		en																																																																																																																																			
A	0	248		Åland Islands		en																																																																																																																																			
A	0	249		Austria		en																																																																																																																																			
Q	!	edu1	1	What is the highest qualification you have obtained?		en		Y	Y		1																																																																																																							1						1																	
A	0	1		GSCEs		en																																																																																																																																			
A	0	2		Final secondary-school examinations, general qualification for university entrance		en																																																																																																																																			
A	0	3		Undergraduate degree		en																																																																																																																																			
A	0	4		Master degree		en																																																																																																																																			
A	0	5		Doctorate		en																																																																																																																																			
A	0	6		None		en																																																																																																																																			
Q	!	edu2	1	In which subject is your highest academic qualification?		en		Y	Y		1																																																																																																							1						1																	
A	0	1		Accounting & Finance		en																																																																																																																																			
A	0	2		Aeronautical & Manufacturing Engineering		en																																																																																																																																			
A	0	3		Agriculture & Forestry		en																																																																																																																																			
A	0	4		American Studies		en																																																																																																																																			
A	0	5		Anatomy & Physiology		en																																																																																																																																			
A	0	6		Anthropology		en																																																																																																																																			
A	0	7		Architecture		en																																																																																																																																			
A	0	8		Art & Design		en																																																																																																																																			
A	0	9		Biological Sciences		en																																																																																																																																			
A	0	10		Business & Management Studies		en																																																																																																																																			
A	0	11		Chemical Engineering		en																																																																																																																																			
A	0	12		Chemistry		en																																																																																																																																			
A	0	13		Civil Engineering		en																																																																																																																																			
A	0	14		Classics & Ancient History		en																																																																																																																																			
A	0	15		Communication & Media Studies		en																																																																																																																																			
A	0	16		Complementary Medicine		en																																																																																																																																			
A	0	17		Computer Science		en																																																																																																																																			
A	0	18		Counselling		en																																																																																																																																			
A	0	19		Criminology		en																																																																																																																																			
A	0	20		Dentistry		en																																																																																																																																			
A	0	21		East & South Asian Studies		en																																																																																																																																			
A	0	22		Economics		en																																																																																																																																			
A	0	23		Education		en																																																																																																																																			
A	0	24		Electrical & Electronic Engineering		en																																																																																																																																			
A	0	25		English		en																																																																																																																																			
A	0	26		Fashion		en																																																																																																																																			
A	0	27		Food Science		en																																																																																																																																			
A	0	28		French		en																																																																																																																																			
A	0	29		Geography & Environmental Sciences		en																																																																																																																																			
A	0	30		Geology		en																																																																																																																																			
A	0	31		General Engineering		en																																																																																																																																			
A	0	32		German		en																																																																																																																																			
A	0	33		History		en																																																																																																																																			
A	0	34		History of Art, Architecture & Design		en																																																																																																																																			
A	0	35		Hospitality, Leisure, Recreation & Tourism		en																																																																																																																																			
A	0	36		Iberian Languages/Hispanic Studies		en																																																																																																																																			
A	0	37		Land & Property Management		en																																																																																																																																			
A	0	38		Law		en																																																																																																																																			
A	0	39		Librarianship & Information Management		en																																																																																																																																			
A	0	40		Linguistics		en																																																																																																																																			
A	0	41		Marketing		en																																																																																																																																			
A	0	42		Materials Technology		en																																																																																																																																			
A	0	43		Mathematics		en																																																																																																																																			
A	0	44		Mechanical Engineering		en																																																																																																																																			
A	0	45		Medicine		en																																																																																																																																			
A	0	46		Middle Eastern and African Studies		en																																																																																																																																			
A	0	47		Music		en																																																																																																																																			
A	0	48		Nursing		en																																																																																																																																			
A	0	49		Ophthalmics		en																																																																																																																																			
A	0	50		Pharmacology & Pharmacy		en																																																																																																																																			
A	0	51		Philosophy		en																																																																																																																																			
A	0	52		Physics and Astronomy		en																																																																																																																																			
A	0	53		Physiotherapy		en																																																																																																																																			
A	0	54		Politics		en																																																																																																																																			
A	0	55		Psychology		en																																																																																																																																			
A	0	56		Robotics		en																																																																																																																																			
A	0	57		Russian & East European Languages		en																																																																																																																																			
A	0	58		Social Policy		en																																																																																																																																			
A	0	59		Social Work		en																																																																																																																																			
A	0	60		Sociology		en																																																																																																																																			
A	0	61		Sports Science		en																																																																																																																																			
A	0	62		Theology & Religious Studies		en																																																																																																																																			
A	0	63		Town & Country Planning and Landscape Design		en																																																																																																																																			
A	0	64		Veterinary Medicine		en																																																																																																																																			
A	0	65		Youth Work		en																																																																																																																																			
Q	S	edu4	1	Do you hold any other professional qualifications?		en			N																																																																																																																																
Q	Y	rse1	1	Do you write code as part of your job?		en		Y	N		1																																																																																																							1																							
Q	Y	rse4de	1	Are you involved and responsible for software projects with non-coding activities as part of your job, e.g. do you lead a software projects, design software architectures or UIs, testing, write documentation?		en		Y	N		1																																																																																																							1																							
Q	F	rse3		Who uses the code that you write?		en		Y	N		1																																																																																																							1																							
SQ	0	SQ001	1			en																																																																																																																																			
A	0	1		0 - Mostly me		en																																																																																																																																			
A	0	2		1		en																																																																																																																																			
A	0	3		2		en																																																																																																																																			
A	0	4		3		en																																																																																																																																			
A	0	5		4		en																																																																																																																																			
A	0	6		5 - Mostly other people		en																																																																																																																																			
Q	Y	soft2can	1	Do you consider yourself a professional software developer?		en		Y	N		1																																																																																																							1																							
Q	N	soft1can		How many years of Software development experience do you have?		en		Y	N			1																																																																																																							1																						
Q	F	likert0				en		Y	N		1																																																																																																							1																							
SQ	0	time1can	1	In an average month, how much time do you spend on software development		en																																																																																																																																			
SQ	0	time2can	1	In an average month, how much time do you spend on Research		en																																																																																																																																			
SQ	0	time3can	1	In an average month, how much time do you spend on Management		en																																																																																																																																			
SQ	0	time4can	1	In an average month, how much time do you spend on Teaching		en																																																																																																																																			
SQ	0	time5can	1	In an average month, how much time do you spend on Other activities		en																																																																																																																																			
A	0	1		﻿1 (None at all)		en																																																																																																																																			
A	0	2		2		en																																																																																																																																			
A	0	3		3		en																																																																																																																																			
A	0	4		4		en																																																																																																																																			
A	0	5		5		en																																																																																																																																			
A	0	6		6		en																																																																																																																																			
A	0	7		7		en																																																																																																																																			
A	0	8		8		en																																																																																																																																			
A	0	9		9		en																																																																																																																																			
A	0	10		10 (All my time)		en																																																																																																																																			
G	G1	Your current employment	1			en																																																																																																																																			
Q	!	currentEmp1	1	What type of organisation do you work for?		en		Y	Y		1																																																																																																							1						1																	
A	0	1		University		en																																																																																																																																			
A	0	2		University of Applied Sciences		en																																																																																																																																			
A	0	3		Private Company		en																																																																																																																																			
A	0	4		Government		en																																																																																																																																			
A	0	5		Fraunhofer Society		en																																																																																																																																			
A	0	6		Helmholtz Association of German Research Centres		en																																																																																																																																			
A	0	7		Leibniz Association		en																																																																																																																																			
A	0	8		Max Planck Society		en																																																																																																																																			
Q	!	currentEmp2	1	Which University do you work for?		en		Y	Y		1																																																																																																							1						1																	
A	0	1		Abraham Geiger College		en																																																																																																																																			
A	0	2		University of Freiburg		en																																																																																																																																			
A	0	3		Schüttler Waske Tennis-University		en																																																																																																																																			
A	0	4		Alma Mater Viadrina		en																																																																																																																																			
A	0	5		Baltic University		en																																																																																																																																			
A	0	6		Bauhaus University		en																																																																																																																																			
A	0	7		University of Wuppertal		en																																																																																																																																			
A	0	8		Berlin Graduate School for Transnational Studies		en																																																																																																																																			
A	0	9		Brandenburg University of Technology		en																																																																																																																																			
A	0	10		Brandenburg University of Technology Cottbus-Senftenberg		en																																																																																																																																			
A	0	11		University of Oldenburg		en																																																																																																																																			
A	0	12		Center for Integrated Protein Science Munich		en																																																																																																																																			
A	0	13		University of Kiel		en																																																																																																																																			
A	0	14		German Sport University Cologne		en																																																																																																																																			
A	0	15		German University of Administrative Sciences Speyer		en																																																																																																																																			
A	0	16		University of Flensburg		en																																																																																																																																			
A	0	17		Viadrina European University		en																																																																																																																																			
A	0	18		European Academy of Work		en																																																																																																																																			
A	0	19		University of Applied Sciences Kaiserslautern		en																																																																																																																																			
A	0	20		FernUniversität Hagen		en																																																																																																																																			
A	0	21		German Academy of Film Arts		en																																																																																																																																			
A	0	22		Folkwang University of the Arts		en																																																																																																																																			
A	0	23		Frankfurt School of Finance & Management		en																																																																																																																																			
A	0	24		Free University of Berlin		en																																																																																																																																			
A	0	25		University of Erlangen-Nuremberg		en																																																																																																																																			
A	0	26		University of Jena		en																																																																																																																																			
A	0	27		Frederick William University		en																																																																																																																																			
A	0	28		University of Göttingen		en																																																																																																																																			
A	0	29		Gewerbeinstitut Berlin		en																																																																																																																																			
A	0	30		Goethe University Frankfurt		en																																																																																																																																			
A	0	31		University of Hanover		en																																																																																																																																			
A	0	32		HafenCity University Hamburg		en																																																																																																																																			
A	0	33		University of Düsseldorf		en																																																																																																																																			
A	0	34		Hertie School of Governance		en																																																																																																																																			
A	0	35		Hochschule Anhalt		en																																																																																																																																			
A	0	36		Bonn-Rhein-Sieg University of Applied Sciences		en																																																																																																																																			
A	0	37		Fulda University of Applied Sciences		en																																																																																																																																			
A	0	38		Hochschule Harz		en																																																																																																																																			
A	0	39		University of Applied Sciences Koblenz		en																																																																																																																																			
A	0	40		Munich University of Applied Languages		en																																																																																																																																			
A	0	41		Dresden Academy of Fine Arts		en																																																																																																																																			
A	0	42		Ulm School of Design		en																																																																																																																																			
A	0	43		University of the Arts Bremen		en																																																																																																																																			
A	0	44		Hochschule für Musik Freiburg		en																																																																																																																																			
A	0	45		Frankfurt University of Music and Performing Arts		en																																																																																																																																			
A	0	46		Hochschule für Musik und Theater München		en																																																																																																																																			
A	0	47		Rostock University of Music and Theatre		en																																																																																																																																			
A	0	48		University of Music and Theatre Leipzig		en																																																																																																																																			
A	0	49		Coburg University of Applied Sciences		en																																																																																																																																			
A	0	50		Munich University of Applied Sciences		en																																																																																																																																			
A	0	51		Hochschule für bildende Künste Hamburg		en																																																																																																																																			
A	0	52		Humboldt University of Berlin		en																																																																																																																																			
A	0	53		Institute for Information, Telecommunication and Media Law		en																																																																																																																																			
A	0	54		Jacobs University Bremen		en																																																																																																																																			
A	0	55		Jade University of Applied Sciences		en																																																																																																																																			
A	0	56		University of Mainz		en																																																																																																																																			
A	0	57		University of Würzburg		en																																																																																																																																			
A	0	58		University of Giessen		en																																																																																																																																			
A	0	59		Karlshochschule International University		en																																																																																																																																			
A	0	60		Karlsruhe Institute of Technology		en																																																																																																																																			
A	0	61		Catholic University of Eichstätt-Ingolstadt		en																																																																																																																																			
A	0	62		University of Wittenberg		en																																																																																																																																			
A	0	63		Lüneburg University		en																																																																																																																																			
A	0	64		Ludwig Maximilian University of Munich		en																																																																																																																																			
A	0	65		University of Halle-Wittenberg		en																																																																																																																																			
A	0	66		Merz Akademie		en																																																																																																																																			
A	0	67		Ostfalia University of Applied Sciences		en																																																																																																																																			
A	0	68		University of Bamberg		en																																																																																																																																			
A	0	69		University of Magdeburg		en																																																																																																																																			
A	0	70		University of Marburg		en																																																																																																																																			
A	0	71		Hanseatic University Rostock		en																																																																																																																																			
A	0	72		RWTH Aachen University		en																																																																																																																																			
A	0	73		University of Bonn		en																																																																																																																																			
A	0	74		Ruhr University Bochum		en																																																																																																																																			
A	0	75		Heidelberg University		en																																																																																																																																			
A	0	76		SRH Hochschule Berlin		en																																																																																																																																			
A	0	77		SRH Hochschule Heidelberg		en																																																																																																																																			
A	0	78		Stuttgart Arts Academy		en																																																																																																																																			
A	0	79		Steinbeis-Hochschule Berlin		en																																																																																																																																			
A	0	80		University of Hildesheim		en																																																																																																																																			
A	0	81		Freiberg University of Mining and Technology		en																																																																																																																																			
A	0	82		Technical University of Berlin		en																																																																																																																																			
A	0	83		Chemnitz University of Technology		en																																																																																																																																			
