class	type/scale	name	relevance	text	help	language	validation	mandatory	other	default	same_default	allowed_filetypes	alphasort	answer_width	array_filter	array_filter_exclude	array_filter_style	assessment_value	category_separator	choice_title	code_filter	commented_checkbox	commented_checkbox_auto	cssclass	date_format	date_max	date_min	display_columns	display_rows	display_type	dropdown_dates	dropdown_dates_minute_step	dropdown_dates_month_style	dropdown_prefix	dropdown_prepostfix	dropdown_separators	dropdown_size	dualscale_headerA	dualscale_headerB	em_validation_q	em_validation_q_tip	em_validation_sq	em_validation_sq_tip	equals_num_value	equation	exclude_all_others	exclude_all_others_auto	hidden	hide_tip	input_boxes	label_input_columns	location_city	location_country	location_defaultcoordinates	location_mapheight	location_mapservice	location_mapwidth	location_mapzoom	location_nodefaultfromip	location_postal	location_state	max_answers	max_filesize	max_num_of_files	max_num_value	max_num_value_n	max_subquestions	maximum_chars	min_answers	min_num_of_files	min_num_value	min_num_value_n	multiflexible_checkbox	multiflexible_max	multiflexible_min	multiflexible_step	num_value_int_only	numbers_only	other_comment_mandatory	other_numbers_only	other_replace_text	page_break	parent_order	prefix	printable_help	public_statistics	random_group	random_order	rank_title	repeat_headings	reverse	samechoiceheight	samelistheight	scale_export	show_comment	show_grand_total	show_title	show_totals	showpopups	slider_accuracy	slider_custom_handle	slider_default	slider_handle	slider_layout	slider_max	slider_middlestart	slider_min	slider_orientation	slider_rating	slider_reset	slider_separator	slider_showminmax	statistics_graphtype	statistics_showgraph	statistics_showmap	suffix	text_input_columns	text_input_width	time_limit	time_limit_action	time_limit_countdown_message	time_limit_disable_next	time_limit_disable_prev	time_limit_message	time_limit_message_delay	time_limit_message_style	time_limit_timer_style	time_limit_warning	time_limit_warning_2	time_limit_warning_2_display_time	time_limit_warning_2_message	time_limit_warning_2_style	time_limit_warning_display_time	time_limit_warning_message	time_limit_warning_style	use_dropdown	value_range_allows_missing
A	0	57		Russian & East European Languages		en																																																																																																																																			
A	0	58		Social Policy		en																																																																																																																																			
A	0	59		Social Work		en																																																																																																																																			
A	0	60		Sociology		en																																																																																																																																			
A	0	61		Sports Science		en																																																																																																																																			
A	0	62		Theology & Religious Studies		en																																																																																																																																			
A	0	63		Town & Country Planning and Landscape Design		en																																																																																																																																			
A	0	64		Veterinary Medicine		en																																																																																																																																			
A	0	65		Youth Work		en																																																																																																																																			
Q	!	edu2qaus	((socio1.NAOK == 15))	In which discipline is your highest academic qualification?		en			N		1																																																																																																							1						1																	
A	0	1		01 Mathematical Sciences		en																																																																																																																																			
A	0	2		02 Physical Sciences		en																																																																																																																																			
A	0	3		03 Chemical Sciences		en																																																																																																																																			
A	0	4		04 Earth Sciences		en																																																																																																																																			
A	0	5		05 Environmental Sciences		en																																																																																																																																			
A	0	6		06 Biological Sciences		en																																																																																																																																			
A	0	7		07 Agricultural and Veterinary Sciences		en																																																																																																																																			
A	0	8		08 Information and Computing Sciences		en																																																																																																																																			
A	0	9		09 Engineering		en																																																																																																																																			
A	0	10		10 Technology		en																																																																																																																																			
A	0	11		11 Medical and Health Sciences		en																																																																																																																																			
A	0	12		12 Built Environment and Design		en																																																																																																																																			
A	0	13		13 Education		en																																																																																																																																			
A	0	14		14 Economics		en																																																																																																																																			
A	0	15		15 Commerce, Management, Tourism and Services		en																																																																																																																																			
A	0	16		16 Studies in Human Society		en																																																																																																																																			
A	0	17		17 Psychology and Cognitive Sciences		en																																																																																																																																			
A	0	18		18 Law and Legal Studies		en																																																																																																																																			
A	0	19		19 Studies in Creative Arts and Writing		en																																																																																																																																			
A	0	20		20 Language, Communication and Culture		en																																																																																																																																			
A	0	21		21 History and Archaeology		en																																																																																																																																			
A	0	22		22 Philosophy and Religious Studie		en																																																																																																																																			
Q	S	edu2qworld	((!is_empty(socio1.NAOK) and (socio1.NAOK != 44)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 152)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 237)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 236)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 210)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 150)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 97)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 15)))	In which discipline is your highest academic qualification?		en			N																																																																																																																																
Q	S	edu4		List any professional qualifications you hold (eg. P. Eng, PMP, …)?		en			N																																																																																																																																
Q	Y	rse4de	((!is_empty(socio1.NAOK) and (socio1.NAOK != 97)))	Does the majority of your role comprise leading a group of software developers or RSEs?		en			N		1																																																																																																							1																							
Q	F	rse3		Who uses the code that you write?		en			N		1																																																																																																							1																							
SQ	0	SQ001	1			en																																																																																																																																			
A	0	1		0 - Mostly me		en																																																																																																																																			
A	0	2		1		en																																																																																																																																			
A	0	3		2		en																																																																																																																																			
A	0	4		3		en																																																																																																																																			
A	0	5		4		en																																																																																																																																			
A	0	6		5 - Mostly other people		en																																																																																																																																			
Q	Y	soft2can		Do you consider yourself a professional software developer?		en			N		1																																																																																																							1																							
Q	N	soft1can		How many years of software development experience do you have?		en			N			1																																																																																																							1																						
Q	F	likert0				en			N		1																																																																																																							1																							
SQ	0	time1can	1	On average, what percentage of your time is spent developing software?		en																																																																																																																																			
SQ	0	time2can	1	On average, what percentage of your time is spent on research		en																																																																																																																																			
SQ	0	time3can	1	On average, what percentage of your time is spent on management		en																																																																																																																																			
SQ	0	time4can	1	On average, what percentage of your time is spent on teaching		en																																																																																																																																			
SQ	0	time5can	1	On average, what percentage of your time is spent on other activities		en																																																																																																																																			
SQ	0	timeLike6zaf	1	In an average month, how much time would you like to spend on software development?		en																																																																																																																																			
SQ	0	timeLike7zaf	1	In an average month, how much time would you like to spend on research		en																																																																																																																																			
SQ	0	timeLike8zaf	1	In an average month, how much time would you like to spend on management		en																																																																																																																																			
SQ	0	timeLie9zaf	1	In an average month, how much time would you like to spend on teaching		en																																																																																																																																			
SQ	0	timeLike10zaf	1	In an average month, how much time would you like to spend on other activities		en																																																																																																																																			
A	0	1		﻿1 (None at all)		en																																																																																																																																			
A	0	2		2		en																																																																																																																																			
A	0	3		3		en																																																																																																																																			
A	0	4		4		en																																																																																																																																			
A	0	5		5		en																																																																																																																																			
A	0	6		6		en																																																																																																																																			
A	0	7		7		en																																																																																																																																			
A	0	8		8		en																																																																																																																																			
A	0	9		9		en																																																																																																																																			
A	0	10		10 (All my time)		en																																																																																																																																			
G	G1	Your current employment	1			en																																																																																																																																			
Q	!	currentEmp1qde	((socio1.NAOK == 44))	Please select your organization type		en			N		1																																																																																																							1						1																	
A	0	1		University		en																																																																																																																																			
A	0	2		University of Applied Sciences		en																																																																																																																																			
A	0	3		Private Company		en																																																																																																																																			
A	0	4		Government		en																																																																																																																																			
A	0	5		Fraunhofer Society		en																																																																																																																																			
A	0	6		Helmholtz Association of German Research Centres		en																																																																																																																																			
A	0	7		Leibniz Association		en																																																																																																																																			
A	0	8		Max Planck Society		en																																																																																																																																			
Q	!	currentEmp1	((socio1.NAOK == 152) OR (socio1.NAOK == 237) OR (socio1.NAOK == 236) OR (socio1.NAOK == 210) OR (socio1.NAOK == 150) OR (socio1.NAOK == 97) OR (socio1.NAOK == 15))	Please select your organization type		en			N		1																																																																																																							1						1																	
A	0	1		University		en																																																																																																																																			
A	0	2		Research Institute		en																																																																																																																																			
A	0	3		Private Company		en																																																																																																																																			
A	0	4		Government		en																																																																																																																																			
A	0	5		Other non-profit		en																																																																																																																																			
A	0	6		Research council		en																																																																																																																																			
A	0	7		Start-up		en																																																																																																																																			
Q	S	currentEmp1qworld	((!is_empty(socio1.NAOK) and (socio1.NAOK != 44)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 152)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 237)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 236)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 210)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 150)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 97)) AND (!is_empty(socio1.NAOK) and (socio1.NAOK != 15)))	Please select your organization type		en			N																																																																																																																																
Q	S	currentEmp20	((!is_empty(socio1.NAOK) and (socio1.NAOK != 97)))	Which company do you work for?		en			N																																																																																																																																
Q	!	currentEmp2qde	((currentEmp1.NAOK == 1) AND (socio1.NAOK == 44))	Which university do you work for?		en			Y		1																																																																																																							1						1																	
A	0	1		Abraham Geiger College		en																																																																																																																																			
A	0	2		University of Freiburg		en																																																																																																																																			
A	0	3		Schüttler Waske Tennis-University		en																																																																																																																																			
A	0	4		Alma Mater Viadrina		en																																																																																																																																			
A	0	5		Baltic University		en																																																																																																																																			
A	0	6		Bauhaus University		en																																																																																																																																			
A	0	7		University of Wuppertal		en																																																																																																																																			
A	0	8		Berlin Graduate School for Transnational Studies		en																																																																																																																																			
A	0	9		Brandenburg University of Technology		en																																																																																																																																			
A	0	10		Brandenburg University of Technology Cottbus-Senftenberg		en																																																																																																																																			
A	0	11		University of Oldenburg		en																																																																																																																																			
A	0	12		Center for Integrated Protein Science Munich		en																																																																																																																																			
A	0	13		University of Kiel		en																																																																																																																																			
A	0	14		German Sport University Cologne		en																																																																																																																																			
A	0	15		German University of Administrative Sciences Speyer		en																																																																																																																																			
A	0	16		University of Flensburg		en																																																																																																																																			
A	0	17		Viadrina European University		en																																																																																																																																			
A	0	18		European Academy of Work		en																																																																																																																																			
A	0	19		University of Applied Sciences Kaiserslautern		en																																																																																																																																			
A	0	20		FernUniversität Hagen		en																																																																																																																																			
A	0	21		German Academy of Film Arts		en																																																																																																																																			
A	0	22		Folkwang University of the Arts		en																																																																																																																																			
A	0	23		Frankfurt School of Finance & Management		en																																																																																																																																			
A	0	24		Free University of Berlin		en																																																																																																																																			
A	0	25		University of Erlangen-Nuremberg		en																																																																																																																																			
A	0	26		University of Jena		en																																																																																																																																			
A	0	27		Frederick William University		en																																																																																																																																			
A	0	28		University of Göttingen		en																																																																																																																																			
A	0	29		Gewerbeinstitut Berlin		en																																																																																																																																			
A	0	30		Goethe University Frankfurt		en																																																																																																																																			
A	0	31		University of Hanover		en																																																																																																																																			
A	0	32		HafenCity University Hamburg		en																																																																																																																																			
A	0	33		University of Düsseldorf		en																																																																																																																																			
A	0	34		Hertie School of Governance		en																																																																																																																																			
A	0	35		Hochschule Anhalt		en																																																																																																																																			
A	0	36		Bonn-Rhein-Sieg University of Applied Sciences		en																																																																																																																																			
A	0	37		Fulda University of Applied Sciences		en																																																																																																																																			
A	0	38		Hochschule Harz		en																																																																																																																																			
A	0	39		University of Applied Sciences Koblenz		en																																																																																																																																			
A	0	40		Munich University of Applied Languages		en																																																																																																																																			
A	0	41		Dresden Academy of Fine Arts		en																																																																																																																																			
A	0	42		Ulm School of Design		en																																																																																																																																			
A	0	43		University of the Arts Bremen		en																																																																																																																																			
A	0	44		Hochschule für Musik Freiburg		en																																																																																																																																			
A	0	45		Frankfurt University of Music and Performing Arts		en																																																																																																																																			
A	0	46		Hochschule für Musik und Theater München		en																																																																																																																																			
A	0	47		Rostock University of Music and Theatre		en																																																																																																																																			
A	0	48		University of Music and Theatre Leipzig		en																																																																																																																																			
A	0	49		Coburg University of Applied Sciences		en																																																																																																																																			
A	0	50		Munich University of Applied Sciences		en																																																																																																																																			
A	0	51		Hochschule für bildende Künste Hamburg		en																																																																																																																																			
A	0	52		Humboldt University of Berlin		en																																																																																																																																			
A	0	53		Institute for Information, Telecommunication and Media Law		en																																																																																																																																			
A	0	54		Jacobs University Bremen		en																																																																																																																																			
A	0	55		Jade University of Applied Sciences		en																																																																																																																																			
A	0	56		University of Mainz		en																																																																																																																																			
A	0	57		University of Würzburg		en																																																																																																																																			
A	0	58		University of Giessen		en																																																																																																																																			
A	0	59		Karlshochschule International University		en																																																																																																																																			
A	0	60		Karlsruhe Institute of Technology		en																																																																																																																																			
A	0	61		Catholic University of Eichstätt-Ingolstadt		en																																																																																																																																			
A	0	62		University of Wittenberg		en																																																																																																																																			
A	0	63		Lüneburg University		en																																																																																																																																			
A	0	64		Ludwig Maximilian University of Munich		en																																																																																																																																			
A	0	65		University of Halle-Wittenberg		en																																																																																																																																			
A	0	66		Merz Akademie		en																																																																																																																																			
A	0	67		Ostfalia University of Applied Sciences		en																																																																																																																																			
A	0	68		University of Bamberg		en																																																																																																																																			
A	0	69		University of Magdeburg		en																																																																																																																																			
A	0	70		University of Marburg		en																																																																																																																																			
A	0	71		Hanseatic University Rostock		en																																																																																																																																			
A	0	72		RWTH Aachen University		en																																																																																																																																			
A	0	73		University of Bonn		en																																																																																																																																			
A	0	74		Ruhr University Bochum		en																																																																																																																																			
A	0	75		Heidelberg University		en																																																																																																																																			
A	0	76		SRH Hochschule Berlin		en																																																																																																																																			
A	0	77		SRH Hochschule Heidelberg		en																																																																																																																																			
A	0	78		Stuttgart Arts Academy		en																																																																																																																																			
A	0	79		Steinbeis-Hochschule Berlin		en																																																																																																																																			
A	0	80		University of Hildesheim		en																																																																																																																																			
A	0	81		Freiberg University of Mining and Technology		en																																																																																																																																			
A	0	82		Technical University of Berlin		en																																																																																																																																			
A	0	83		Chemnitz University of Technology		en																																																																																																																																			
A	0	84		Clausthal University of Technology		en																																																																																																																																			
A	0	85		Technische Universität Darmstadt		en																																																																																																																																			
A	0	86		TU Dortmund		en																																																																																																																																			
A	0	87		TU Dresden		en																																																																																																																																			
A	0	88		Ilmenau University of Technology		en																																																																																																																																			
A	0	89		University of Kaiserslautern		en																																																																																																																																			
A	0	90		Technical University of Munich		en																																																																																																																																			
A	0	91		Ukrainian Free University		en																																																																																																																																			
A	0	92		University of Altdorf		en																																																																																																																																			
A	0	93		University of Augsburg		en																																																																																																																																			
A	0	94		University of Bayreuth		en																																																																																																																																			
A	0	95		University of Berlin		en																																																																																																																																			
A	0	96		Bielefeld University		en																																																																																																																																			
A	0	97		University of Bremen		en																																																																																																																																			
A	0	98		Fredricks University of Bützow		en																																																																																																																																			
A	0	99		University of Duisburg-Essen		en																																																																																																																																			
A	0	100		University of Erfurt		en																																																																																																																																			
A	0	101		University of Fulda		en																																																																																																																																			
A	0	102		University of Greifswald		en																																																																																																																																			
A	0	103		University of Hamburg		en																																																																																																																																			
A	0	104		University of Helmstedt		en																																																																																																																																			
A	0	105		University of Hohenheim		en																																																																																																																																			
A	0	106		University of Ingolstadt		en																																																																																																																																			
A	0	107		University of Kassel		en																																																																																																																																			
A	0	108		University of Koblenz and Landau		en																																																																																																																																			
A	0	109		University of Konstanz		en																																																																																																																																			
A	0	110		Leipzig University		en																																																																																																																																			
A	0	111		University of Mannheim		en																																																																																																																																			
A	0	112		University of Osnabrück		en																																																																																																																																			
A	0	113		University of Paderborn		en																																																																																																																																			
A	0	114		University of Passau		en																																																																																																																																			
A	0	115		University of Potsdam		en																																																																																																																																			
A	0	116		University of Regensburg		en																																																																																																																																			
A	0	117		University of Rinteln		en																																																																																																																																			
A	0	118		University of Rostock		en																																																																																																																																			
A	0	119		University of Siegen		en																																																																																																																																			
A	0	120		University of Stuttgart		en																																																																																																																																			
A	0	121		University of Trier		en																																																																																																																																			
A	0	122		University of Ulm		en																																																																																																																																			
A	0	123		University of Vechta		en																																																																																																																																			
A	0	124		Saarland University		en																																																																																																																																			
A	0	125		University of Cologne		en																																																																																																																																			
A	0	126		University of Lübeck		en																																																																																																																																			
A	0	127		University of Münster		en																																																																																																																																			
A	0	128		Willy Brandt School of Public Policy		en																																																																																																																																			
Q	!	currentEmp2qnl	((currentEmp1.NAOK == 1) AND (socio1.NAOK == 152))	Which university do you work for?		en			Y		1																																																																																																							1						1																	
A	0	1		Aeres Hogeschool		en																																																																																																																																			
A	0	2		AMC, Academisch Medisch Centrum		en																																																																																																																																			
A	0	3		Amsterdamse Hogeschool voor de Kunsten		en																																																																																																																																			
A	0	4		Artez Hogeschool voor de Kunsten		en																																																																																																																																			
A	0	5		Avans Hogeschool		en																																																																																																																																			
A	0	6		Christelijke Hogeschool Ede		en																																																																																																																																			
A	0	7		Codarts Rotterdam		en																																																																																																																																			
A	0	8		De Haagse Hogeschool		en																																																																																																																																			
A	0	9		Delft University of Technology		en																																																																																																																																			
A	0	10		Design Academy Eindhoven		en																																																																																																																																			
A	0	11		Driestar hogeschool		en																																																																																																																																			
A	0	12		Eindhoven University of Technology		en																																																																																																																																			
A	0	13		Erasmus MC		en																																																																																																																																			
A	0	14		Erasmus University Rotterdam		en																																																																																																																																			
A	0	15		Fontys Hogescholen		en																																																																																																																																			
A	0	16		Gerrit Rietveld Academie		en																																																																																																																																			
A	0	17		Hanzehogeschool Groningen		en																																																																																																																																			
A	0	18		HAS Hogeschool		en																																																																																																																																			
A	0	19		Hogeschool de Kempel		en																																																																																																																																			
A	0	20		Hogeschool der Kunsten Den Haag		en																																																																																																																																			
A	0	21		Hogeschool Inholland		en																																																																																																																																			
A	0	22		Hogeschool iPabo		en																																																																																																																																			
A	0	23		Hogeschool Leiden		en																																																																																																																																			
A	0	24		Hogeschool Rotterdam		en																																																																																																																																			
A	0	25		Hogeschool Utrecht		en																																																																																																																																			
A	0	26		Hogeschool van Amsterdam		en																																																																																																																																			
A	0	27		Hogeschool van Arnhem en Nijmegen		en																																																																																																																																			
A	0	28		Hogeschool voor de Kunsten Utrecht		en																																																																																																																																			
A	0	29		Hotelschool The Hague		en																																																																																																																																			
A	0	30		HZ University of Applied Sciences		en																																																																																																																																			
A	0	31		Iselinge Hogeschool		en																																																																																																																																			
A	0	32		Katholieke Pabo Zwolle		en																																																																																																																																			
A	0	33		Leiden University		en																																																																																																																																			
A	0	34		LUMC, Leids Universitair Medisch Centrum		en																																																																																																																																			
A	0	35		Maastricht UMC		en																																																																																																																																			
A	0	36		Maastrict University		en																																																																																																																																			
A	0	37		Marnix Academie		en																																																																																																																																			
A	0	38		NHL Hogeschool		en																																																																																																																																			
A	0	39		NHTV internationaal hoger onderwijs Breda		en																																																																																																																																			
